% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=866941, Tue May 20 18:53:36 2025
1 7 -0.3642546594852797 -0.2611816593500623 0.15458626356837185 0.1901025710726325 0.7537285856275644 1.0194256765701857 1.1801120748290352
2 14 -0.3642546594852797 -0.2611816593500623 0.15458626356837185 0.1901025710726325 0.7537285856275644 1.0194256765701857 1.1801120748290352
3 21 -0.3642546594852797 -0.2611816593500623 0.15458626356837185 0.1901025710726325 0.7537285856275644 1.0194256765701857 1.1801120748290352
4 28 -0.42728708339856536 -0.4228581139359452 0.3124847456006807 0.5531700626502691 0.6679590010622074 0.7899488017965584 1.3891766134801438
5 35 -0.42728708339856536 -0.4228581139359452 0.3124847456006807 0.5531700626502691 0.6679590010622074 0.7899488017965584 1.3891766134801438
6 42 -0.42728708339856536 -0.4228581139359452 0.3124847456006807 0.5531700626502691 0.6679590010622074 0.7899488017965584 1.3891766134801438
7 49 -0.6049045062684237 -0.4936477427343355 0.24865718152134136 0.3848353927391454 0.5896900737345471 0.9255155690732605 1.3400322937683042
8 56 -0.6049045062684237 -0.4936477427343355 0.24865718152134136 0.3848353927391454 0.5896900737345471 0.9255155690732605 1.3400322937683042
9 63 -0.6049045062684237 -0.4936477427343355 0.24865718152134136 0.3848353927391454 0.5896900737345471 0.9255155690732605 1.3400322937683042
10 70 -0.6524274233330445 -0.5077602763444086 0.2003374461800792 0.29170287336627254 0.5571813695727825 0.9722625998652155 1.3207022216625255
11 77 -0.6524274233330445 -0.5077602763444086 0.2003374461800792 0.29170287336627254 0.5571813695727825 0.9722625998652155 1.3207022216625255
12 84 -0.6524274233330445 -0.5077602763444086 0.2003374461800792 0.29170287336627254 0.5571813695727825 0.9722625998652155 1.3207022216625255
13 91 -0.6123510976306097 -0.4519455319340114 0.08625755420350399 0.10525301721941077 0.6108683558819495 1.0048653935600314 1.2716467247657766
14 98 -0.6123510976306097 -0.4519455319340114 0.08625755420350399 0.10525301721941077 0.6108683558819495 1.0048653935600314 1.2716467247657766
15 105 -0.6123510976306097 -0.4519455319340114 0.08625755420350399 0.10525301721941077 0.6108683558819495 1.0048653935600314 1.2716467247657766
16 112 -0.6769769501235529 -0.5284528228576977 0.16871539664226948 0.2525806758764035 0.548761119724663 0.972687487521888 1.323910980805315
17 119 -0.6769769501235529 -0.5284528228576977 0.16871539664226948 0.2525806758764035 0.548761119724663 0.972687487521888 1.323910980805315
18 126 -0.6769769501235529 -0.5284528228576977 0.16871539664226948 0.2525806758764035 0.548761119724663 0.972687487521888 1.323910980805315
19 133 -0.45702362844928746 -0.3352357735001209 0.13995986860227888 0.17657056102057891 0.7066350370233654 1.0100564878810219 1.2167385979496341
20 140 -0.45702362844928746 -0.3352357735001209 0.13995986860227888 0.17657056102057891 0.7066350370233654 1.0100564878810219 1.2167385979496341
21 147 -0.45702362844928746 -0.3352357735001209 0.13995986860227888 0.17657056102057891 0.7066350370233654 1.0100564878810219 1.2167385979496341
22 154 -0.7704436658100935 -0.5877673106691338 0.02977562784347064 0.052946918873379094 0.47900178865042187 0.9972852798789329 1.332658754898078
23 161 -0.7704436658100935 -0.5877673106691338 0.02977562784347064 0.052946918873379094 0.47900178865042187 0.9972852798789329 1.332658754898078
24 168 -0.7704436658100935 -0.5877673106691338 0.02977562784347064 0.052946918873379094 0.47900178865042187 0.9972852798789329 1.332658754898078
25 175 -0.7160470945961325 -0.5722198484096924 0.10806891217989 0.19100458618997743 0.5311249806293616 0.9652908655262121 1.3364579304576396
26 182 -0.7160470945961325 -0.5722198484096924 0.10806891217989 0.19100458618997743 0.5311249806293616 0.9652908655262121 1.3364579304576396
27 189 -0.7160470945961325 -0.5722198484096924 0.10806891217989 0.19100458618997743 0.5311249806293616 0.9652908655262121 1.3364579304576396
28 196 -0.6658157071402409 -0.6070769322202334 0.37479348016298697 0.643344842704053 0.5142654773502552 0.7547096028892792 1.471714793739745
29 203 -0.6658157071402409 -0.6070769322202334 0.37479348016298697 0.643344842704053 0.5142654773502552 0.7547096028892792 1.471714793739745
30 210 -0.6658157071402409 -0.6070769322202334 0.37479348016298697 0.643344842704053 0.5142654773502552 0.7547096028892792 1.471714793739745
