% # columns="iter, evals, sigma, 0, fitness, xbest" seed=866941, Tue May 20 18:53:36 2025, <python>{}</python>
1 7 0.5819786649921409 0 -742.2093290698652 0.8463140091671024 -0.4218081431416732 0.8009925564026712
2 14 0.6010021901532706 0 -2000.6391027859888 0.8223270309537871 0.21426629382604853 1.25535815771882
3 21 0.6217801939833066 0 -2110.893724697253 1.0355410036434327 -0.3088084279628805 1.33501363279541
4 28 0.6872481665469282 0 -2225.8915348457094 0.8075386019897781 0.749153648726119 1.5718891539481863
5 35 0.769809406532426 0 -2510.650822845534 0.739955851619435 1.3174472297375797 2.7924383171651415
6 42 0.7600490770790677 0 -2087.756680712761 0.3695965978401641 0.4606040013167184 2.3921803903882326
7 49 0.6356956392976818 0 -2533.3114456059593 0.4578502339956908 1.1090774131216152 2.4591428600920846
8 56 0.6537168239590894 0 -2261.4352600685893 0.284353536230037 1.0538453711829225 2.472432249243959
9 63 0.5983335919225695 0 -2544.893463327008 0.462698206996535 1.46717520872399 2.9577170860336333
10 70 0.48657410081522334 0 -2514.0474916636485 0.7369170571399895 0.6560563721726946 2.618835318426226
11 77 0.4294416944017641 0 -2593.050421140117 1.0593977716809677 1.2990829332000098 2.721125554997037
12 84 0.328432816358058 0 -2548.8543494288315 0.6416855567971113 0.8146406668702405 2.405573840074653
13 91 0.2771466942121863 0 -2616.4936463162585 1.0364492763025661 0.9202211617707303 2.323890256063377
14 98 0.24692253471212766 0 -2722.761057803808 0.851800957467992 0.9773128196087686 2.4792228466400648
15 105 0.1988962959570685 0 -2758.0843136340986 0.837214024012894 0.8233802464875587 2.449319073815509
16 112 0.16462714191151062 0 -2807.6637724978164 0.9037641239100903 0.9742401110376813 2.5612899184914446
17 119 0.12794777466005666 0 -2833.0926739264787 0.858469213439997 0.9789803627880559 2.5373208346770633
18 126 0.09688730604223987 0 -2721.5759045800396 0.8857717590022186 0.9131674394775037 2.5137794933110333
19 133 0.08498010210147915 0 -2788.8978757849673 0.8460919719429483 0.9897236619844358 2.527850188114757
20 140 0.07926350793268723 0 -2794.8595065386835 0.8302391640282489 0.9950271312171007 2.513934222442621
21 147 0.09294715577289475 0 -2796.7753783881044 0.8276749717847804 1.0414500320339786 2.5389557443681383
22 154 0.11733535202536724 0 -2827.8177374611887 0.8713375385911734 1.092733830248376 2.587498788937945
23 161 0.09620204561855003 0 -2797.114676860435 0.8457672095936655 0.9349938958316144 2.5016212506191766
24 168 0.0976369815164921 0 -2790.3053285686337 0.8895036181978893 1.0046523816820805 2.550652521005128
25 175 0.11667629738805219 0 -2690.926192724356 0.9038990022131072 1.0787399662153985 2.5858877683703243
26 182 0.12472938250517693 0 -2831.0270402205433 0.8268240632236922 1.1162237489645463 2.5672380627058264
27 189 0.13400046026034262 0 -2769.7365615745866 0.8489883136038751 1.2130802301419874 2.596480318846033
28 196 0.12827055156040504 0 -2744.3273753988624 0.8237960870343186 1.1400064010149398 2.5669586034692196
29 203 0.14338658930116602 0 -2891.7390381332452 0.8181084099901671 1.2408557833982363 2.578368202564496
30 210 0.16412384585255996 0 -2747.8247416265685 0.7753237941449177 1.3870130852315674 2.625663312412602
