% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=866941, Tue May 20 18:53:36 2025
1 7 0.5819786649921409 1.0000333338888951 1.0 1.0 1.0000166668055563 1.0000333338888951
2 14 0.6010021901532706 1.3116977403961805 0.838562278078062 0.838562278078062 0.9517862559182009 1.3116977403961805
3 21 0.6217801939833066 1.359326543038545 0.6618222048832311 0.6618222048832311 0.978824014767253 1.359326543038545
4 28 0.6872481665469282 1.2791014769547815 0.6595701660577411 0.6595701660577411 0.9626260374213428 1.2791014769547815
5 35 0.769809406532426 1.2093238336617653 0.5925942268567622 0.5925942268567622 1.1684462203971617 1.2093238336617653
6 42 0.7600490770790677 1.3872745138998979 0.546375571856155 0.546375571856155 1.1307206234029754 1.3872745138998979
7 49 0.6356956392976818 1.3330380358869243 0.571968434710454 0.571968434710454 1.0462078323315152 1.3330380358869243
8 56 0.6537168239590894 1.3264058282311606 0.5736765338977138 0.5736765338977138 0.8380517537238001 1.3264058282311606
9 63 0.5983335919225695 1.3233028020278432 0.5939170610789327 0.5939170610789327 0.7951321391974663 1.3233028020278432
10 70 0.48657410081522334 1.2699030861318792 0.5465545734162851 0.5465545734162851 0.769929394582979 1.2699030861318792
11 77 0.4294416944017641 1.1792145063688357 0.4981396343605329 0.4981396343605329 0.7435324611834846 1.1792145063688357
12 84 0.328432816358058 1.1041288653595227 0.46863302224053277 0.46863302224053277 0.729017581856211 1.1041288653595227
13 91 0.2771466942121863 0.9227377069952994 0.4427295958248819 0.4427295958248819 0.7166200088155396 0.9227377069952994
14 98 0.24692253471212766 0.9034041771810094 0.42125971653571714 0.42125971653571714 0.6740415796413338 0.9034041771810094
15 105 0.1988962959570685 0.9349454530732857 0.366619847245282 0.366619847245282 0.6055684937786758 0.9349454530732857
16 112 0.16462714191151062 0.9041808849179716 0.3602547822151924 0.3602547822151924 0.5144933610950256 0.9041808849179716
17 119 0.12794777466005666 0.888610399417046 0.34439267580124105 0.34439267580124105 0.4406968670261559 0.888610399417046
18 126 0.09688730604223987 0.8350566202362599 0.33559250903089066 0.33559250903089066 0.3732693330345141 0.8350566202362599
19 133 0.08498010210147915 0.6834789678223976 0.32515076330422205 0.32515076330422205 0.3643982853776852 0.6834789678223976
20 140 0.07926350793268723 0.5918928937408039 0.3269143966993527 0.3269143966993527 0.3422553131130095 0.5918928937408039
21 147 0.09294715577289475 0.5850774900238273 0.2840797955580575 0.2840797955580575 0.35164014960801815 0.5850774900238273
22 154 0.11733535202536724 0.7195118268809034 0.2810229624852832 0.2810229624852832 0.32223149710064003 0.7195118268809034
23 161 0.09620204561855003 0.857835861673791 0.27206913202343047 0.27206913202343047 0.3214275837992609 0.857835861673791
24 168 0.0976369815164921 0.8059805862432103 0.25427123875990165 0.25427123875990165 0.30503540715897465 0.8059805862432103
25 175 0.11667629738805219 0.6582765240738276 0.24921257261048343 0.24921257261048343 0.3387348149659207 0.6582765240738276
26 182 0.12472938250517693 0.6748039055242004 0.2388001642820117 0.2388001642820117 0.37055351780445284 0.6748039055242004
27 189 0.13400046026034262 0.6703024138187879 0.23580300379888972 0.23580300379888972 0.37908429393138154 0.6703024138187879
28 196 0.12827055156040504 0.7205818716301712 0.22090814230645378 0.22090814230645378 0.36531291598958343 0.7205818716301712
29 203 0.14338658930116602 0.68621441883585 0.20247688054578689 0.20247688054578689 0.3541670060555587 0.68621441883585
30 210 0.16412384585255996 0.7168306747151314 0.21028343254997017 0.21028343254997017 0.3250238997878464 0.7168306747151314
